country,year,sex,list,agf,cause,m0,m1,m5,m10,m15,m20,m25,m30,m35,m40,m45,m50,m55,m60,m65,m70,m75,m80,m85p,m85,m90p,m90,m95p,m95,m100p
GBRTENW,2014,3,short,3,15,3358,28,11,6,7,6,7,6,9,12,17,32,42,48,48,30,34,45,52,37,77,84,49,.,.
GBRTENW,2014,3,short,3,16,67,31,11,22,127,220,240,265,330,366,362,342,312,294,285,413,652,1232,3392,2351,5205,4312,8982,.,.
GBRTENW,2015,3,short,3,0,3913,159,78,93,247,358,439,608,915,1373,2050,3098,4806,7793,11839,19550,33793,61734,154049,112098,226737,198122,336955,.,.
GBRTENW,2015,3,short,3,1,61,19,4,3,4,2,6,15,12,28,33,46,61,80,114,193,366,662,1661,1246,2379,2193,3094,.,.
GBRTENW,2015,3,short,3,2,28,22,22,21,35,39,68,113,219,356,673,1212,2141,3641,5578,8353,12121,17182,24841,22823,28338,27983,29706,.,.
GBRTENW,2015,3,short,3,3,18,3,2,2,1,2,3,2,3,7,6,10,13,27,26,47,70,104,275,194,415,328,749,.,.
GBRTENW,2015,3,short,3,4,65,11,5,6,13,14,15,16,27,32,50,56,75,114,167,249,483,905,2116,1566,3069,2718,4421,.,.
GBRTENW,2015,3,short,3,5,0,0,1,1,0,2,5,11,14,19,20,24,31,51,151,519,1869,6009,26055,16056,43381,36599,69504,.,.
GBRTENW,2015,3,short,3,6,125,22,8,12,25,25,25,25,34,44,70,100,159,248,422,852,1856,4103,9751,7462,13717,12723,17545,.,.
GBRTENW,2015,3,short,3,7,46,7,1,4,8,14,25,46,79,171,320,526,838,1368,2006,3387,5904,11142,29714,21252,44375,38568,66742,.,.
GBRTENW,2015,3,short,3,8,4,1,1,2,4,5,7,13,23,41,74,116,187,295,479,973,2186,4628,13531,9342,20789,17781,32374,.,.
GBRTENW,2015,3,short,3,9,0,0,0,0,1,5,4,8,15,31,42,62,80,160,273,507,893,1560,3025,2502,3930,3613,5154,.,.
GBRTENW,2015,3,short,3,10,45,15,5,6,6,7,10,10,22,35,56,85,123,219,327,640,1460,3664,16885,9321,29990,22960,57069,.,.
GBRTENW,2015,3,short,3,11,19,5,3,4,4,4,5,9,12,25,52,124,237,573,1078,2056,3571,5852,10563,9107,13086,12358,15888,.,.
GBRTENW,2015,3,short,3,12,21,4,3,2,4,5,14,45,106,177,255,341,443,548,661,929,1412,2595,5670,4451,7783,7228,9920,.,.
GBRTENW,2015,3,short,3,13,4,1,1,1,1,2,2,3,6,11,14,23,40,64,113,196,376,750,2116,1537,3119,2663,4876,.,.
GBRTENW,2015,3,short,3,14,4,2,1,1,1,2,4,4,3,9,12,19,31,54,106,229,497,1200,4111,2597,6735,5485,11551,.,.
GBRTENW,2015,3,short,3,15,3379,22,10,7,7,8,7,7,8,10,16,25,34,45,47,33,33,31,41,40,44,44,44,.,.
GBRTENW,2015,3,short,3,16,92,23,11,22,134,221,239,279,333,374,356,328,313,306,292,386,696,1348,3694,2602,5587,4878,8319,.,.
GBRTENW,2016,3,short,3,0,3887,155,67,89,230,380,462,652,887,1422,2088,3112,4883,7767,12040,19223,33498,59135,147777,108051,216592,188201,314622,.,.
GBRTENW,2016,3,short,3,1,48,12,3,4,5,4,5,10,16,25,30,44,64,88,115,186,346,629,1650,1233,2374,2160,3111,.,.
GBRTENW,2016,3,short,3,2,16,23,17,23,34,42,68,130,207,365,675,1234,2158,3570,5639,8224,12291,16846,24739,22593,28457,28024,29952,.,.
GBRTENW,2016,3,short,3,3,10,4,1,1,2,3,3,3,4,4,6,10,14,22,25,41,58,98,249,162,399,338,610,.,.
GBRTENW,2016,3,short,3,4,62,12,5,6,10,15,17,17,25,33,54,64,92,121,172,264,470,887,2117,1543,3109,2641,4727,.,.
GBRTENW,2016,3,short,3,5,0,1,1,0,1,3,8,12,15,19,23,23,34,62,168,557,1850,5720,25575,15780,42544,35442,67064,.,.
GBRTENW,2016,3,short,3,6,83,16,7,12,16,24,27,23,30,52,74,102,161,266,466,899,1971,4070,10579,8122,14836,13406,19772,.,.
GBRTENW,2016,3,short,3,7,42,8,4,3,10,18,22,47,80,176,308,500,829,1350,2027,3198,5636,10617,28279,20263,42164,36151,62926,.,.
GBRTENW,2016,3,short,3,8,15,1,2,3,2,4,8,13,22,46,80,121,179,295,476,957,2018,4226,12109,8439,18466,15956,27132,.,.
GBRTENW,2016,3,short,3,9,1,1,0,1,1,3,6,12,17,32,48,61,95,160,261,477,874,1453,2884,2322,3857,3652,4567,.,.
GBRTENW,2016,3,short,3,10,52,14,6,4,5,10,11,17,22,46,65,90,132,218,375,631,1411,3335,14514,8137,25561,19506,46470,.,.
GBRTENW,2016,3,short,3,11,18,5,2,4,5,4,7,9,14,36,56,116,280,592,1083,2083,3599,5585,9754,8436,12036,11407,14209,.,.
GBRTENW,2016,3,short,3,12,15,3,1,3,3,5,18,53,89,170,267,338,440,556,682,884,1424,2488,5591,4407,7642,6873,10299,.,.
GBRTENW,2016,3,short,3,13,3,1,1,2,1,1,1,4,5,11,12,22,36,63,112,188,368,683,2086,1530,3049,2659,4396,.,.
GBRTENW,2016,3,short,3,14,1,1,1,1,1,2,4,5,10,8,10,16,32,61,106,219,472,1118,3980,2456,6619,5349,11005,.,.
GBRTENW,2016,3,short,3,15,3454,30,8,3,10,7,10,9,9,12,16,26,38,44,35,34,37,40,62,65,56,58,50,.,.
GBRTENW,2016,3,short,3,16,65,23,9,22,124,234,249,290,322,387,365,344,299,300,299,381,674,1340,3610,2564,5422,4579,8333,.,.
